webpage,name,manufacturer,price,short_description,date_scraped,city,state,store_address,store_name
Home Depot,SLTK GROUT GC N SACO DE 25 KG,PERDURA,"Mortero base cemento, especialmente diseñado para niveacion y anclaje de maquinaria, equipos, pernos, varillas, estructuras y elementos de construccion.",439.46,2025-09-03,Puerto Vallarta,Jalisco,"Carretera Tepic-Vallarta #5348,   Col. Las Juntas,   Puerto Vallarta, C.P.  48291 ",Las Juntas
Home Depot,COLOR PARA CEMENTO VERDE PRADERA 1 KG,UNIBLOCK,"Color en polvo verde pradera para cemento, con acabado mate de Uniblock. Fácil preparación, puede usarse en interior o exterior y simplifica los acabados de construcción.",109.0,2025-09-03,Puerto Vallarta,Jalisco,"Carretera Tepic-Vallarta #5348,   Col. Las Juntas,   Puerto Vallarta, C.P.  48291 ",Las Juntas
Home Depot,ESTUCO UNIBLOCK 1.5KG,UNIBLOCK,"Estuco Uniblock blanco en polvo para muros, puede aplicarse para reparar superficies de cemento y muros de mampostería, para uso en interiores y exteriores. Está diseñado para dar textura a cualquier tipo de construcción, de gran resistencia a la humedad.",35.0,2025-09-03,Puerto Vallarta,Jalisco,"Carretera Tepic-Vallarta #5348,   Col. Las Juntas,   Puerto Vallarta, C.P.  48291 ",Las Juntas
Home Depot,CEPILLO DE MAMPOSTERIA,NA,Cepillo de mampostería con mango de plástico de la marca Warner,135.0,2025-09-03,Puerto Vallarta,Jalisco,"Carretera Tepic-Vallarta #5348,   Col. Las Juntas,   Puerto Vallarta, C.P.  48291 ",Las Juntas
Home Depot,COLOR PARA CEMENTO AMARILLO 1 KG,UNIBLOCK,"Color para cemento amarillo, es un pigmento útil para darle color a los morteros, concretos o cualquier producto con base cemento.",109.0,2025-09-03,Puerto Vallarta,Jalisco,"Carretera Tepic-Vallarta #5348,   Col. Las Juntas,   Puerto Vallarta, C.P.  48291 ",Las Juntas
Home Depot,CEMENTO GRIS UNIBLOCK 1.5KG,UNIBLOCK,"Cemento gris de 1.5 kg Uniblock, su uso ayuda a la reparación de fisuras en muros y pisos al realizar una mezcla con agua y arena para crear una pasta homogénea. Es fácil de aplicar con llana plana y también es muy útil para realizar manualidades.",37.0,2025-09-03,Puerto Vallarta,Jalisco,"Carretera Tepic-Vallarta #5348,   Col. Las Juntas,   Puerto Vallarta, C.P.  48291 ",Las Juntas
Home Depot,MULTIPLAST RECUBRIMIENTO CEMEX 40 KG,CEMEX,"Recubrimiento Multiplast blanco de 40 kg Cemex, brinda una cobertura de 16 m2 sobre concreto colado. Es un excelente sustituto de yeso y estuco para recubrir interiores y exteriores en muros cielos y perfiles.",278.25,2025-09-03,Puerto Vallarta,Jalisco,"Carretera Tepic-Vallarta #5348,   Col. Las Juntas,   Puerto Vallarta, C.P.  48291 ",Las Juntas
Home Depot,CEMENTO BLANCO CEMEX 2 KG,CEMEX,"Cemento blanco Cemex es apto para usos estructurales, arquitectónicos y en la fabricación de adhesivos. Es de tipo portland de gran rendimiento, compatible con pigmentos y aditivos y su presentación es de 2 kg.",63.0,2025-09-03,Puerto Vallarta,Jalisco,"Carretera Tepic-Vallarta #5348,   Col. Las Juntas,   Puerto Vallarta, C.P.  48291 ",Las Juntas
Home Depot,COLOR PARA CEMENTO NEGRO DE 1 KG,UNIBLOCK,"Color para cemento Uniblock es un pigmento apto para morteros, concretos y productos a base cemento. Es de color negro y para su aplicación debe mezclarse con cemento gris o blanco según el tono que se desee.",109.0,2025-09-03,Puerto Vallarta,Jalisco,"Carretera Tepic-Vallarta #5348,   Col. Las Juntas,   Puerto Vallarta, C.P.  48291 ",Las Juntas
Home Depot,ADITIVO RETARDANTE BLANCO 25 GR,NA,"Aditivo retardante blanco Rapid Set, es un aditivo que extiende la maleabilidad de mezclas para construcción, aumentando hasta 20 minutos el tiempo de trabajo. Puede combinarse con cemento y brinda resistencia a largo plazo.",41.0,2025-09-03,Puerto Vallarta,Jalisco,"Carretera Tepic-Vallarta #5348,   Col. Las Juntas,   Puerto Vallarta, C.P.  48291 ",Las Juntas
Home Depot,COLOR PARA CEMENTO AQUAMARINA DE 1 KG,UNIBLOCK,"Color para cemento Uniblock, es un pigmento apto para morteros, concretos y productos a base cemento. Es de color azul acuamarina y para su aplicación debe mezclarse con cemento gris o blanco según el tono que se desee.",109.0,2025-09-03,Puerto Vallarta,Jalisco,"Carretera Tepic-Vallarta #5348,   Col. Las Juntas,   Puerto Vallarta, C.P.  48291 ",Las Juntas
Home Depot,SELLADOR SIKAFLEX BLANCO 600 ML,SIKA,"Sellador Sikaflex blanco de 600 ml, su uso es recomendado para juntas y fisuras con movimiento con materiales como concreto, fibrocemento, mampostería, cemento y más, funciona en exteriores e interiores.",329.0,2025-09-03,Puerto Vallarta,Jalisco,"Carretera Tepic-Vallarta #5348,   Col. Las Juntas,   Puerto Vallarta, C.P.  48291 ",Las Juntas
Home Depot,YESO CONSTRUCCIÓN 40 Kg,NA,Yeso para Construcción,163.0,2025-09-03,Puerto Vallarta,Jalisco,"Carretera Tepic-Vallarta #5348,   Col. Las Juntas,   Puerto Vallarta, C.P.  48291 ",Las Juntas
Home Depot,JUNTEADOR DE LADRILLOS PLATA 25 X 2.5 X 6 CM,WARNER,"Junteador plata Warner, hecho de metal con acabado brillante, útil para crear una distancia proporcional entre los ladrillos colocados en construcción. Brinda un terminado balanceado y uniones semi redondas o hundidas.",50.5,2025-09-03,Puerto Vallarta,Jalisco,"Carretera Tepic-Vallarta #5348,   Col. Las Juntas,   Puerto Vallarta, C.P.  48291 ",Las Juntas
Home Depot,CEMENTO EXTRA GRIS CEMEX 25 KG,CEMEX,"Cemento gris portland Tolteca Cemex, útil para la construcción, fabricado especialmente para reducir las grietas de las superficies hasta en un 80% y mejorar la integración de materiales. Su presentación es en bulto de 25 kg.",144.7,2025-09-03,Puerto Vallarta,Jalisco,"Carretera Tepic-Vallarta #5348,   Col. Las Juntas,   Puerto Vallarta, C.P.  48291 ",Las Juntas
Home Depot,ADITIVO MEJORADOR DE RESISTENCIA Y ADHERENCIAS PARA MORTEROS 1.2 L,SIKA,"Aditivo SikaLatex-N Sika de 1.2 L, emulsión sintética con base en resinas acrílicas que mejora la adherencia y resistencia del cemento, pinturas y yeso, brinda resistencia a ataques químicos y reduce la permeabilidad y contracción.&nbsp;",219.0,2025-09-03,Puerto Vallarta,Jalisco,"Carretera Tepic-Vallarta #5348,   Col. Las Juntas,   Puerto Vallarta, C.P.  48291 ",Las Juntas
Home Depot,SELLADOR ELÁSTICO SIKA SIKAFLEX 1A GRIS 600 ML,SIKA,"Sellador elástico de poliuretano de alto desempeño, Sikaflex -1A de Sika de 600 ml, útil para el sello de juntas, apto para juntas en muros y marcos de puertas y ventanas, sello de fisuras, juntas de dilatación tanto en verticales como horizontales.",429.0,2025-09-03,Puerto Vallarta,Jalisco,"Carretera Tepic-Vallarta #5348,   Col. Las Juntas,   Puerto Vallarta, C.P.  48291 ",Las Juntas
Home Depot,CHAROLA PARA MEZCLAR DE 20 X 91 CM NEGRO,COMERCIALIZADORA MUNDIAL,"Charola para mezclar de 20 x 91 x 62 cm negro Comercializadora Mundial, está fabricada en plástico resistente y ligero con un diseño de base angosta y curva, que permite un mayor control durante la mezcla de cemento, yeso u otros materiales.",449.0,2025-09-03,Puerto Vallarta,Jalisco,"Carretera Tepic-Vallarta #5348,   Col. Las Juntas,   Puerto Vallarta, C.P.  48291 ",Las Juntas
Home Depot,MULTIPLAST RECUBRIMIENTO CEMEX 2 KG,CEMEX,"Recubrimiento interior y exterior Multiplast Cemex, apto para trabajos y reparaciones pequeñas. Su mezcla con agua crea una pasta que brinda acabados duraderos. Su presentación es de 2 kg.",52.0,2025-09-03,Puerto Vallarta,Jalisco,"Carretera Tepic-Vallarta #5348,   Col. Las Juntas,   Puerto Vallarta, C.P.  48291 ",Las Juntas
Home Depot,BLOCK HUECO (8 PULGADAS) 20 X 20 X 40 CM 2 HOYOS,NA,"Block hueco (8 pulgadas), fabricado en concreto que le proporcionan durabilidad y resistencia durante su uso en trabajos de construcción. Tiene un diseño con 2 hoyos que lo hacen más ligero y facilitan su colocación.",22.3,2025-09-03,Guadalajara,Jalisco,"Av. José María Iglesias #3150 y Calle Cairo,   Col. Lomas de San Eugenio,   Guadalajara, C.P.  44700",Oblatos
Home Depot,THERMOTEK ADMIX MICROFIBER M60,THERMOTEK,Fibras de polipropileno 100% virgen en un empaque hidrosoluble.,189.0,2025-09-03,Guadalajara,Jalisco,"Av. José María Iglesias #3150 y Calle Cairo,   Col. Lomas de San Eugenio,   Guadalajara, C.P.  44700",Oblatos
Home Depot,IMPERMEABILIZANTE FESTEGRAL 20 KG,FESTER,Impermeabilizante integral para concreto y morteros festergral 20kg.,849.0,2025-09-03,Guadalajara,Jalisco,"Av. José María Iglesias #3150 y Calle Cairo,   Col. Lomas de San Eugenio,   Guadalajara, C.P.  44700",Oblatos
Home Depot,MORTERO FESTERGROUT NM 800 30 KG,FESTER,Mortero sin contracción y estabilizador de volumen no metálico festergrout nm 800 30 kg.,1399.0,2025-09-03,Guadalajara,Jalisco,"Av. José María Iglesias #3150 y Calle Cairo,   Col. Lomas de San Eugenio,   Guadalajara, C.P.  44700",Oblatos
Home Depot,SLTK DESMOLD AE DESMOLDANTE TAMBO 200 LTS,PERDURA,"Desmoldante para cimbras base aceite emulsionado, tambo de 200 lts.",6549.0,2025-09-03,Guadalajara,Jalisco,"Av. José María Iglesias #3150 y Calle Cairo,   Col. Lomas de San Eugenio,   Guadalajara, C.P.  44700",Oblatos
Home Depot,"SLTK MEMBRACURE MEMBRANA DE CURADO, TAMBO DE 200 LTS",PERDURA,Membracure es una emulsión blanca a base de parafina de apariencia lechosa que forma una membrana sobre elementos de concreto recientemente colados.,4049.0,2025-09-03,Guadalajara,Jalisco,"Av. José María Iglesias #3150 y Calle Cairo,   Col. Lomas de San Eugenio,   Guadalajara, C.P.  44700",Oblatos
Home Depot,ADHESIVO EPÓXICO DE 600 ML,NA,"Adhesivo epóxico de 600 ml AnchorFix-3001 Sika es útil a la hora de colocar anclajes de barras de acero o pernos roscados en superficies de concreto, piedra o bloques. Apto para usarse en condiciones secas, húmedas y sumergidas.",2369.0,2025-09-03,Guadalajara,Jalisco,"Av. José María Iglesias #3150 y Calle Cairo,   Col. Lomas de San Eugenio,   Guadalajara, C.P.  44700",Oblatos
Home Depot,SLTK EPOXIBOND (A+B) CAJA CON 3 KIT DE 5 KG PROMOTOR DE ADHERENCIA EPOXICO,PERDURA,"Agente adherente epoxico 100% solidos para la union de concreto nuevo a viejo o endurecido y muliples aplicaciones tales como adhesivo epoxico, entre otras.",4849.0,2025-09-03,Guadalajara,Jalisco,"Av. José María Iglesias #3150 y Calle Cairo,   Col. Lomas de San Eugenio,   Guadalajara, C.P.  44700",Oblatos
Home Depot,MORTERO DE REPARACIÓN ESTRUCTURAL DE 25 KG,SIKA,"Mortero de reparación estructural de 25 kg Sika MonoTop de base cemento con un solo componente, reforzado con fibras e inhibidor de corrosión de baja contracción, listo para su uso en aplicaciones de altos espesores sin necesidad de cimbra.",1319.0,2025-09-03,Guadalajara,Jalisco,"Av. José María Iglesias #3150 y Calle Cairo,   Col. Lomas de San Eugenio,   Guadalajara, C.P.  44700",Oblatos
Home Depot,SLTK DESMOL PF DESMOLDANTE TAMBO 200 LTS,PERDURA,"Desmoldante para cimbras base agua en emulsion de parafina, tambo de 200 lts.",4599.0,2025-09-03,Guadalajara,Jalisco,"Av. José María Iglesias #3150 y Calle Cairo,   Col. Lomas de San Eugenio,   Guadalajara, C.P.  44700",Oblatos
Home Depot,SLTK GROUT GC N SACO DE 25 KG,PERDURA,"Mortero base cemento, especialmente diseñado para niveacion y anclaje de maquinaria, equipos, pernos, varillas, estructuras y elementos de construccion.",439.46,2025-09-03,Guadalajara,Jalisco,"Av. José María Iglesias #3150 y Calle Cairo,   Col. Lomas de San Eugenio,   Guadalajara, C.P.  44700",Oblatos
Home Depot,MORTERO CEMENTICIO/ACRÍLICO PARA REVESTIMIENTOS IMPERMEABLES BLANCO DE 16.3 KILOGRAMOS,SIKA,"Mortero Cementico/Acrílico para Revestimientos Impermeables SikaTop-Seal 107 Blanco de 16.3 kilogramos, reforzado con fibras que brindan excelente adherencia en edificaciones de concreto, túneles, albercas, cimientos y más.",1449.0,2025-09-03,Guadalajara,Jalisco,"Av. José María Iglesias #3150 y Calle Cairo,   Col. Lomas de San Eugenio,   Guadalajara, C.P.  44700",Oblatos
Home Depot,YESO 1.5 KG,UNIBLOCK,"Material para construcción, fabricado especialmente para todo tipo de acabados, cuenta con una presentación de bolsa con 1.5 kg de polvo fino color blanco.",42.0,2025-09-03,Guadalajara,Jalisco,"Av. José María Iglesias #3150 y Calle Cairo,   Col. Lomas de San Eugenio,   Guadalajara, C.P.  44700",Oblatos
Home Depot,SELLADOR DE CONSTRUCCIÓN SIKA GRIS 300 ML,SIKA,"Sellador de construcción Sika caliza cilindro 300 ml, es elástico y al secar se puede pintar, su uso es recomendado para juntas, grietas, puertas, ventanas y más, seca al tacto entre 3 y 6 horas y totalmente de 4 a 7 días.",194.0,2025-09-03,Guadalajara,Jalisco,"Av. José María Iglesias #3150 y Calle Cairo,   Col. Lomas de San Eugenio,   Guadalajara, C.P.  44700",Oblatos
Home Depot,CEMENTO BLANCO CEMEX 25 KG,CEMEX,"Cemento Blanco de 25 kg, fabricado especialmente para uso estructural en obras ornamentales o arquitectónicas como fachadas, monumentos, barandales y más",255.0,2025-09-03,Guadalajara,Jalisco,"Av. José María Iglesias #3150 y Calle Cairo,   Col. Lomas de San Eugenio,   Guadalajara, C.P.  44700",Oblatos
Home Depot,SIKAFLEX CONST SEALANT WHITE CARTUCHO 0.36 KG,SIKA,SIKAFLEX CONST SEALANT WHITE CARTUCHO 0.36 KG,194.0,2025-09-03,Guadalajara,Jalisco,"Av. José María Iglesias #3150 y Calle Cairo,   Col. Lomas de San Eugenio,   Guadalajara, C.P.  44700",Oblatos
Home Depot,IMPERMEABILIZANTE INTEGRAL PARA CONCRETO Y MORTERO GRIS 25 KG,SIKA,"Impermeabilizante integral Sikalite Sika de 25 kg, es un aditivo en polvo que disminuye la permeabilidad de concretos y morteros. Apto para aplicar en cimentaciones, muros de contención, losas, tanques, canales, alcantarillas o subterráneos.",1399.0,2025-09-03,Guadalajara,Jalisco,"Av. José María Iglesias #3150 y Calle Cairo,   Col. Lomas de San Eugenio,   Guadalajara, C.P.  44700",Oblatos
Home Depot,SELLADOR THERMOTEK PRO PLATA 300 ML,THERMOTEK,El Sellador Thermotek Pro es un resanador acrílico a base de resinas que actúa con excelentes propiedades de tensión y elongación que se expanden y contraen con el sustrato para mantener un sellado constante.,77.0,2025-09-03,Guadalajara,Jalisco,"Av. José María Iglesias #3150 y Calle Cairo,   Col. Lomas de San Eugenio,   Guadalajara, C.P.  44700",Oblatos
Home Depot,CEMENTO EXTRA GRIS CEMEX 25 KG,CEMEX,"Cemento gris portland Tolteca Cemex, útil para la construcción, fabricado especialmente para reducir las grietas de las superficies hasta en un 80% y mejorar la integración de materiales. Su presentación es en bulto de 25 kg.",148.7,2025-09-03,Guadalajara,Jalisco,"Av. José María Iglesias #3150 y Calle Cairo,   Col. Lomas de San Eugenio,   Guadalajara, C.P.  44700",Oblatos
Home Depot,ADITIVO ACRÍLICO BLANCO 5 L,SIKA,"Aditivo Latex-N Sika, emulsión sintética con base en resinas acrílicas que mejora la resistencia y adherencia de morteros, aplanados, estucos, yeso, pinturas sobre la mayoría de las superficies comunes en la construcción.",779.0,2025-09-03,Guadalajara,Jalisco,"Av. José María Iglesias #3150 y Calle Cairo,   Col. Lomas de San Eugenio,   Guadalajara, C.P.  44700",Oblatos
Home Depot,FOAMULAR 1 PULGADA 1.22 X 2.44 M,OWENS CORNING,Foamular de Owens Corning es un aislante térmico para Calor y Frío. Ayuda a que tu vivienda sea más fresca en verano y más cálida en invierno. Mayor confort y ahorro en energía eléctrica.,549.0,2025-09-03,Guadalajara,Jalisco,"Av. José María Iglesias #3150 y Calle Cairo,   Col. Lomas de San Eugenio,   Guadalajara, C.P.  44700",Oblatos
Home Depot,SELLADOR DE JUNTAS SIKACRYL 150 BLANCO 300 ML,SIKA,"Sellador de juntas Sikacryl 150 blanco 300 ml, ayuda a reparar grietas en exteriores e interiores con moderado movimiento, brinda buena adherencia y durabilidad, es muy fácil de aplicar y se puede pintar.",79.0,2025-09-03,Guadalajara,Jalisco,"Av. José María Iglesias #3150 y Calle Cairo,   Col. Lomas de San Eugenio,   Guadalajara, C.P.  44700",Oblatos
Home Depot,SELLADOR SIKAFLEX GRIS 600 ML,SIKA,"Sellador Sikaflex gris de 600 ml, su uso es recomendado para juntas y fisuras con movimiento de materiales como concreto, fibrocemento, mampostería, cemento y más, es muy útil para exteriores e interiores.",329.0,2025-09-03,Guadalajara,Jalisco,"Av. José María Iglesias #3150 y Calle Cairo,   Col. Lomas de San Eugenio,   Guadalajara, C.P.  44700",Oblatos
Home Depot,SELLADOR ELÁSTICO SIKA SIKAFLEX 1A GRIS 600 ML,SIKA,"Sellador elástico de poliuretano de alto desempeño, Sikaflex -1A de Sika de 600 ml, útil para el sello de juntas, apto para juntas en muros y marcos de puertas y ventanas, sello de fisuras, juntas de dilatación tanto en verticales como horizontales.",429.0,2025-09-03,Guadalajara,Jalisco,"Av. José María Iglesias #3150 y Calle Cairo,   Col. Lomas de San Eugenio,   Guadalajara, C.P.  44700",Oblatos
Home Depot,SIKAGROUT CONSTRUCTOR SACO 22 KG,SIKA,"Mortero Sikagrout Constructor de 22 kg Sika, elemento de uso general en las obras de construcción. Tiene una consistencia fluida y semi fluida, según se requiera. Es un compuesto de cemento que cumple con los estándares CRD C621 y ASTM C1107.",429.0,2025-09-03,Guadalajara,Jalisco,"Av. José María Iglesias #3150 y Calle Cairo,   Col. Lomas de San Eugenio,   Guadalajara, C.P.  44700",Oblatos
Home Depot,PASTA FINA UNIBLOCK 20 KG,UNIBLOCK,"Pasta fina recubrimiento base cemento, modificado con resinas y agregados de granulometría controlada, diseñado para proporcionar un acabado final extra fino.",327.0,2025-09-03,Guadalajara,Jalisco,"Av. José María Iglesias #3150 y Calle Cairo,   Col. Lomas de San Eugenio,   Guadalajara, C.P.  44700",Oblatos
Home Depot,YESO DE CONSTRUCCIÓN Y ACABADOS BLANCO 1.5 KG,REDIMIX,"Yeso de construcción y acabados marca Redimix color blanco de 1.5 kg, se utiliza para resanara todo tipo de superficies y acabados.",39.0,2025-09-03,Guadalajara,Jalisco,"Av. José María Iglesias #3150 y Calle Cairo,   Col. Lomas de San Eugenio,   Guadalajara, C.P.  44700",Oblatos
Home Depot,COLOR PARA CEMENTO AQUAMARINA DE 1 KG,UNIBLOCK,"Color para cemento Uniblock, es un pigmento apto para morteros, concretos y productos a base cemento. Es de color azul acuamarina y para su aplicación debe mezclarse con cemento gris o blanco según el tono que se desee.",109.0,2025-09-03,Guadalajara,Jalisco,"Av. José María Iglesias #3150 y Calle Cairo,   Col. Lomas de San Eugenio,   Guadalajara, C.P.  44700",Oblatos
Home Depot,BLOCK HUECO (8 PULGADAS) 20 X 20 X 40 CM 2 HOYOS,NA,"Block hueco (8 pulgadas), fabricado en concreto que le proporcionan durabilidad y resistencia durante su uso en trabajos de construcción. Tiene un diseño con 2 hoyos que lo hacen más ligero y facilitan su colocación.",22.3,2025-09-03,Guadalajara,Jalisco,"Calz. Lázaro Cárdenas #2297,   Col. Las Torres,   Guadalajara, C.P.  44920 ",Lázaro Cárdenas
Home Depot,THERMOTEK ADMIX MICROFIBER M60,THERMOTEK,Fibras de polipropileno 100% virgen en un empaque hidrosoluble.,189.0,2025-09-03,Guadalajara,Jalisco,"Calz. Lázaro Cárdenas #2297,   Col. Las Torres,   Guadalajara, C.P.  44920 ",Lázaro Cárdenas
Home Depot,IMPERMEABILIZANTE FESTEGRAL 20 KG,FESTER,Impermeabilizante integral para concreto y morteros festergral 20kg.,849.0,2025-09-03,Guadalajara,Jalisco,"Calz. Lázaro Cárdenas #2297,   Col. Las Torres,   Guadalajara, C.P.  44920 ",Lázaro Cárdenas
Home Depot,MORTERO FESTERGROUT NM 800 30 KG,FESTER,Mortero sin contracción y estabilizador de volumen no metálico festergrout nm 800 30 kg.,1399.0,2025-09-03,Guadalajara,Jalisco,"Calz. Lázaro Cárdenas #2297,   Col. Las Torres,   Guadalajara, C.P.  44920 ",Lázaro Cárdenas
Home Depot,SLTK DESMOLD AE DESMOLDANTE TAMBO 200 LTS,PERDURA,"Desmoldante para cimbras base aceite emulsionado, tambo de 200 lts.",6549.0,2025-09-03,Guadalajara,Jalisco,"Calz. Lázaro Cárdenas #2297,   Col. Las Torres,   Guadalajara, C.P.  44920 ",Lázaro Cárdenas
